"fc_id","we_date","boxes_per_hr","bph_actual_minus_fcast","cargo_loss","damages_per_sales","fcast_cargo_loss","fcast_damages_per_sales","fcast_labor_per_sales","fcast_ot_hrs_pct_tot_prod_hrs","fcast_prod_avg_wage","fcast_receiving_cartons","fcast_vol_boxes_wkly","ft_headcount_wkly","labor_per_box","labor_per_sales","leave_behinds","missing_wrong","ot_hrs","ot_hrs_pct_tot_prod_hrs","prod_avg_wage","pt_headcount_wkly","pt_ot_hrs","pt_tot_hrs","receiving_cartons","temp_headcount_wkly","temp_hrs","temp_ot_hrs","tot_damages","tot_headcount_wkly","tot_prod_hrs","tot_sales","vol_boxes_wkly"
"4805",17586,16.2125,-0.6073,0.0012,0.0032,0.0019,0.0031,0.02,0.04,17.1522,79834.615,79863.6245,115,1.0553,0.0201,0,0.0038,85.98,0.0184,17.0589,34,0,732.77,77989,10,245.11,3.09,12739.478,159,4673.48,3979836.5175,75769
"4805",17593,16.2235,-0.5964,0.0011,0.0032,0.0019,0.0033,0.02,0.04,17.1522,83280.7997,89755.2786,114,1.0324,0.0191,1e-04,0.0031,169.63,0.0317,16.7332,37,2.3,894.22,80622,11,287.23,25.31,14971.543,162,5352.56,4686174.0749,86837
"4805",17600,16.4847,-0.5302,0.0011,0.0054,0.0019,0.003,0.0196,0.04,17.0815,87537.4598,87632.0601,114,1.0241,0.0193,0,0.0029,216.49,0.0402,16.8371,36,0,863.52,66608,11,279.48,6.8,25606.939,161,5390.28,4709830.1443,88857
"4805",17607,15.5639,-1.451,0.0018,0.0048,0.0019,0.0034,0.0196,0.04,17.0815,83813.9798,81999.263,113,1.0895,0.0207,0,0.0028,164.28,0.0313,16.8956,37,0,880.58,88023,11,279.39,12.53,20488.91,161,5254.13,4294123.597,81775
"4805",17614,16.0287,-0.9862,0.0014,0.0044,0.0019,0.0026,0.0196,0.04,17.0815,82395.1008,85428.1995,113,1.0423,0.0193,4e-04,0.0033,173.55,0.0332,16.7074,37,0,933.34,83372,7,180.68,3.83,20117.007,157,5225.7,4530822.3198,83761
"4805",17621,16.1256,-0.8893,0.0011,0.0033,0.0019,0.003,0.0196,0.04,17.0815,82390.8674,83298.7113,108,1.0347,0.0189,0,0.0026,105.8,0.0216,16.6387,39,0.53,887.2,75992,6,160.21,0.03,14131.452,153,4899.11,4321490.724,79001
"4805",17628,17.3919,0.377,7e-04,0.0029,0.0019,0.0034,0.0196,0.04,17.0815,82839.6419,89169.368,110,0.9539,0.0178,1e-04,0.0032,123.8,0.0243,16.5909,41,0,954.07,74054,6,145.49,0,13910.384,157,5098.74,4743921.789,88677
"4805",17635,17.0001,-0.0699,9e-04,0.0034,0.0019,0.0043,0.0192,0.04,16.9328,82479.9329,86146.707,109,0.9834,0.0184,0,0.003,127.39,0.0259,16.6967,39,0,894,72706,4,97.82,0.37,15044.608,152,4909.33,4454855.8598,83459
"4805",17642,16.0758,-0.9941,8e-04,0.0033,0.0019,0.0026,0.0192,0.04,16.9328,83227.0413,82759.1352,111,1.0468,0.0192,4e-04,0.0029,159,0.0312,16.8287,39,0,918.97,74721,3,81.39,0,14773.831,153,5103.75,4463965.6706,82047
"4805",17649,16.7328,-0.3372,0.0015,0.004,0.0019,0.0028,0.0192,0.04,16.9328,83806.9906,83728.0181,115,0.9945,0.0186,1e-04,0.0038,36.97,0.0077,16.6404,38,0,818.56,79057,1,22.12,0,17367.801,154,4785.69,4289875.4624,80078
"4805",17656,17.2708,0.2008,3e-04,0.0018,0.0019,0.0053,0.0192,0.04,16.9328,83365.9142,87039.4856,110,0.9705,0.0177,0,0.0027,135.95,0.0264,16.7619,37,1.42,901.87,80627,0,0,0,9020.147,147,5149.85,4887771.1405,88942
"4805",17663,17.2406,-0.7947,8e-04,0.0043,0.0019,0.0029,0.0182,0.04,16.8788,81800.2852,81458.2577,110,0.975,0.0184,0,0.0033,114.04,0.0233,16.8088,37,0,850.19,78146,0,0,0,19151.211,147,4902.09,4475821.4519,84515
"4805",17670,17.0711,-0.9642,6e-04,0.0026,0.0019,0.0032,0.0182,0.04,16.8788,73311.4751,80906.0069,110,0.9895,0.0184,1e-04,0.0039,138.15,0.0286,16.8916,33,0,752.38,78187,0,0,0,11611.999,143,4828.63,4434774.0168,82430
"4805",17677,16.5359,-1.4994,6e-04,0.0015,0.0019,0.0026,0.0182,0.04,16.8788,72317.9623,77149.4019,108,1.0189,0.0195,0,0.0034,84.08,0.0173,16.8488,34,0,765.93,82797,0,0,0,6382.977,142,4852.96,4185847.3055,80248
"4805",17684,18.0483,0.013,7e-04,0.0018,0.0019,0.0039,0.0182,0.04,16.8788,75324.9086,69419.6306,104,0.9325,0.0169,0,0.0027,7.74,0.0019,16.8309,35,0,674.26,74526,0,0,0,7037.152,139,4014.45,3986911.2141,72454
"4805",17691,17.3255,-0.6842,8e-04,0.002,0.0019,0.0019,0.0181,0.04,16.8987,74595.1074,90331.8041,104,0.9853,0.0188,0,0.0026,299.84,0.0582,17.0706,37,0,890.31,89880,1,24.06,0,9431.42,142,5148.37,4679559.3367,89198
"4805",17698,16.4715,-1.5382,0.0013,0.0032,0.0019,0.0018,0.0181,0.04,16.8987,89390.0081,83591.6936,107,1.0333,0.019,2e-04,0.0036,242.26,0.048,17.0201,37,0,853.53,92257,0,0,0,14483.733,144,5045.43,4511262.1192,83106
"4805",17705,16.335,-1.6747,0.0011,0.0022,0.0019,0.0034,0.0181,0.04,16.8987,84850.6714,79253.898,106,1.0565,0.0196,0.0032,0.0028,240.7,0.0478,17.0535,36,4.55,906.62,98240,2,39.37,0,9672.502,144,5040.17,4433837.7825,82331
"4805",17712,16.1773,-1.8324,7e-04,0.0024,0.0019,0.002,0.0181,0.04,16.8987,84752.2298,82569.635,102,1.0536,0.0193,0,0.0037,215,0.043,17.045,40,11.32,976.47,93419,1,30.74,0,10361.232,143,4995.82,4401605.5799,80819
"4805",17719,17.5354,-0.4743,0.0012,0.0025,0.0019,0.0019,0.0181,0.04,16.8987,73865.7588,63717.455,101,0.9682,0.0171,4e-04,0.0027,4.55,0.0012,16.9781,41,0,759.74,58834,1,17.12,0,9531.8,143,3838.57,3808823.0122,67311
"4805",17726,15.8544,-2.286,0.001,0.0035,0.0019,0.0033,0.0178,0.04,16.915,82949.6524,80675.7288,105,1.0704,0.0198,2e-04,0.0034,258.73,0.0495,16.97,40,13.54,1019.69,85758,0,0,0,15681.139,145,5225.55,4467816.8108,82848
"4805",17733,16.2209,-1.9195,8e-04,0.0022,0.0019,0.0028,0.0178,0.04,16.915,79695.3806,86235.9466,106,1.057,0.0202,7e-04,0.0036,364.41,0.0706,17.145,36,5.8,940.4,97979,0,0,0,9627.373,142,5164.34,4374187.7756,83770
"4805",17740,16.7907,-1.3496,7e-04,0.0029,0.0019,0.002,0.0178,0.04,16.915,77920.7362,74909.752,105,1.0049,0.0194,0,0.0031,206.63,0.0416,16.8724,34,0,820.31,94192,0,0,0,12668.818,139,4962.8,4323645.5838,83329
"4805",17747,17.0242,-1.1162,0.0011,0.0021,0.0019,0.0036,0.0178,0.04,16.915,77899.4876,83143.1204,107,0.9888,0.0182,1e-04,0.0029,247.93,0.049,16.8343,32,7.15,835.27,83422,0,0,0,10052.273,139,5059.28,4676410.9204,86130
"4805",17754,17.3083,-0.9854,6e-04,0.0034,0.0019,0.0025,0.0177,0.04,16.9483,84818.2024,81515.9042,102,1.0041,0.0188,6e-04,0.0035,387.37,0.0762,17.3369,32,9.88,776.73,89676,0,0,0,15764.648,134,5083.16,4701688.2448,87981
"4805",17761,16.563,-1.7306,9e-04,0.0027,0.0019,0.0026,0.0177,0.04,16.9483,80339.1712,82158.9769,104,1.027,0.019,1e-04,0.0028,421.37,0.0808,17.0095,32,13.27,830.15,74141,0,0,0,12476.299,136,5212.63,4657891.724,86337
"4805",17768,16.3709,-1.9228,0.0013,0.0017,0.0019,0.0021,0.0177,0.04,16.9483,80279.4088,87325.6386,103,1.0546,0.0191,1e-04,0.0031,521.84,0.1007,17.2649,28,18.25,746.81,80190,0,0,0,7910.629,131,5182.12,4678047.962,84836
"4805",17775,16.4006,-1.8931,7e-04,0.0033,0.0019,0.001,0.0177,0.04,16.9483,81330.2436,82435.2211,102,1.0634,0.0192,8e-04,0.0034,598.04,0.1146,17.4411,26,15.86,708.82,80349,0,0,0,15795.181,128,5218.71,4749139.4758,85590
"4805",17782,18.5335,0.0564,7e-04,0.0027,0.0019,0.0039,0.0176,0.05,16.97,85169.7148,71918.7226,101,0.9869,0.0186,0,0.0034,175.67,0.0415,16.8433,27,0,646.11,68422,0,0,0,11235.152,128,4234.88,4165373.3461,78487
"4805",17789,16.4363,-2.0408,5e-04,0.0025,0.0019,0.003,0.0176,0.05,16.97,68291.7823,81929.2521,98,1.0671,0.0198,0,0.0032,620.48,0.115,17.5388,31,40.73,978.18,82625,0,0,0,11941.645,129,5396.79,4780896.4782,88703
"4805",17796,16.8156,-1.6614,9e-04,0.0033,0.0019,0.0056,0.0176,0.05,16.97,82281.0909,83322.4621,96,1.0434,0.0194,3e-04,0.0033,533.85,0.1051,17.5453,32,11.3,880.17,84723,0,0,0,15251.293,128,5079.02,4588679.4944,85407
"4805",17803,16.7816,-1.6955,8e-04,0.0024,0.0019,0.0019,0.0176,0.05,16.97,81084.0085,85023.9589,98,1.0592,0.0197,0.0025,0.0032,695.84,0.1326,17.7538,32,6.7,822.29,100541,2,40,1.54,11484.46,132,5247.31,4735384.7522,88058
"4805",17810,16.1082,-2.3689,7e-04,0.0027,0.0019,0.0039,0.0176,0.05,16.97,82145.6943,84920.1869,98,1.1309,0.0205,0.0057,0.0033,962.59,0.1666,18.0747,31,28.14,860.06,102341,5,137.11,5.47,14009.91,134,5776.14,5121420.6064,93043
"4805",17817,16.1452,-2.2124,8e-04,0.002,0.0019,0.0029,0.0193,0.05,16.9918,85641.983,82451.5862,94,1.1237,0.0209,0.001,0.0039,799.67,0.1411,18.1431,33,18.69,812.78,78914,16,410.75,22.89,9687.642,143,5668.01,4925376.3472,91511
"4805",17824,16.4659,-1.8916,7e-04,0.0023,0.0019,0.0024,0.0193,0.05,16.9918,80638.8227,84691.6992,93,1.3695,0.0256,3e-04,0.0042,653.52,0.1191,22.5025,31,35.93,1044.21,72963,18,456.48,56.63,11235.259,142,5487.21,4825839.8696,90352
"4805",17831,15.7999,-2.5576,8e-04,0.002,0.0019,0.0022,0.0193,0.05,16.9918,82122.1434,85459.6176,93,1.1383,0.0213,0,0.0037,717.48,0.129,17.9854,31,5.91,841.4,105623,16,406.87,46.9,9574.278,140,5559.85,4688315.3673,87845
"4805",17838,16.7197,-1.6379,0.001,0.002,0.0019,0.0023,0.0193,0.05,16.9918,82096.2354,84641.1628,91,1.0907,0.0202,0.0042,0.0035,868.16,0.1585,18.2368,30,24.02,769.82,104454,15,380.07,60.72,10000.334,136,5478.7,4955491.8743,91602
"4805",17845,15.9274,-4.7271,9e-04,0.0022,0.0019,0.0018,0.016,0.06,17.0555,87005.6541,81464.7684,98,1.1549,0.0215,0.0031,0.0042,1144.69,0.1887,18.3822,31,38.67,864.77,91441,11,269.05,71.62,11508.551,140,6064.65,5185935.7488,96594
"4805",17852,15.7625,-4.892,0.001,0.0027,0.0019,0.003,0.016,0.06,17.0555,80228.1099,82602.2799,98,1.1237,0.0212,1e-04,0.0034,837.35,0.1439,17.6515,32,30.39,904.21,100112,10,253.03,31.86,12926.234,140,5818.48,4853792.0235,91714
"4805",17859,17.4552,-3.1993,0.0012,0.0025,0.0019,0.0016,0.016,0.06,17.0555,83025.0157,48701.3953,99,0.9442,0.0181,0,0.0043,0.5,2e-04,16.4806,31,0,516.51,60326,5,132.61,0,7374.575,135,3203.74,2916975.3544,55922
"4805",17866,16.5851,-4.0694,0.0011,0.002,0.0019,0.0018,0.016,0.06,17.0555,58641.0309,90074.5079,101,1.0916,0.02,2e-04,0.0037,836.83,0.1448,18.1051,32,14.42,822.37,108662,10,257.5,42.45,10548.964,143,5781.03,5228394.9568,95879
"4805",17873,17.3564,-3.5354,9e-04,0.0031,0.0019,0.0027,0.0158,0.055,17.1035,108674.3203,90101.9595,98,1.0574,0.0206,0.008,0.0037,1190.58,0.1952,18.3522,31,19.17,848.12,108221,13,313.47,80.31,16904.724,142,6099.13,5444490.7819,105859
"4805",17880,15.9233,-4.9685,0.0013,0.0022,0.0019,0.0016,0.0158,0.055,17.1035,95689.4183,86158.5535,100,1.1283,0.0213,1e-04,0.0037,751.76,0.1281,17.9542,32,27.67,908.9,98112,16,410.32,64.17,11037.501,148,5869.59,4948842.3323,93463
"4805",17887,15.2643,-5.6275,0.0014,0.0029,0.0019,0.002,0.0158,0.055,17.1035,91021.807,74305.8932,95,1.1426,0.0218,7e-04,0.0039,611.41,0.1123,17.4404,34,36.33,943.55,103589,16,408.27,27.9,12451.92,145,5445.39,4366155.724,83120
"4805",17894,16.3837,-4.5081,0.0012,0.0026,0.0019,0.0032,0.0158,0.055,17.1035,62386.3972,48648.9604,84,1.0137,0.0198,6e-04,0.0037,0.97,3e-04,16.6081,35,0,582.45,61072,9,222.5,0,6223.251,128,2873.46,2413872.5743,47078
"4805",17901,16.2482,-4.6436,6e-04,0.0031,0.0019,0.0015,0.0158,0.055,17.1035,38562.3859,85575.2436,93,1.0674,0.0197,7e-04,0.0035,243.06,0.05,17.3441,34,2.4,818.53,84733,14,354.75,8.03,13354.984,141,4864.98,4286448.3389,79047
"4805",17908,16.0344,-4.8574,9e-04,0.0037,0.0019,0.002,0.0158,0.055,17.1035,90280.1585,105500.0147,99,1.1296,0.021,3e-04,0.0047,1148.92,0.1766,18.1129,36,64.36,1041.77,72626,16,405.249,40.62,20995.075,151,6506.339,5608983.6344,104325
"4805",17915,15.8358,-4.8979,0.0011,0.0014,0.0019,0.0026,0.0158,0.07,17.1035,97894.2931,88587.4351,100,1.1205,0.021,3e-04,0.005,772.63,0.1318,17.7182,34,36.95,883.66,63496,16,388.25,13.34,6824.31,150,5863.93,4943501.7616,92860
"4805",17922,15.5943,-5.1393,0.0013,0.0035,0.0019,0.0045,0.0158,0.07,17.1035,85436.0886,92826.309,96,1.1124,0.021,0,0.0046,461.01,0.0861,17.3475,38,12.83,1003.28,69217,13,316.97,1.16,15575.01,147,5352.14,4414642.0432,83463
"4805",17929,17.0318,-3.7018,8e-04,0.0025,0.0019,0.006,0.0158,0.07,17.1035,90939.925,92826.309,98,1.0128,0.0187,0,0.0037,455.24,0.0861,17.2494,39,7,1019.03,61570,7,181.95,3.35,12171.194,144,5285.34,4868060.0526,90019
"4807",17572,22.0013,-1.4485,0.0011,0.0031,0.0011,0.004,0.0163,0.0072,17.8,67336.5066,72711.3501,71,0.8157,0.0161,0,0.0016,39.77,0.0122,17.9007,26,0,615.05,64812,0,0,0,11178.456,97,3252.63,3631687.5821,71562
"4807",17579,22.9121,-0.5377,9e-04,0.0029,0.0011,0.0027,0.0163,0.0072,17.8,62566.6333,68249.5494,68,0.787,0.016,0,0.0014,15.13,0.0052,17.8886,26,0,581.58,62979,0,0,0,9432.124,94,2927.32,3289935.7786,67071
"4807",17586,23.6266,0.1768,7e-04,0.0041,0.0011,0.0037,0.0163,0.0072,17.8,60311.1245,66967.1314,68,0.7709,0.0159,0,0.0014,13.92,0.0049,18.0783,26,0,534.38,64638,0,0,0,13359.647,94,2830.58,3239268.6606,66877
"4807",17593,22.9269,-0.5229,9e-04,0.0035,0.0011,0.0019,0.0163,0.0072,17.8,62914.5475,75041.5569,73,0.7804,0.0157,0,0.0014,37.36,0.0121,17.8912,27,0,539.17,57021,0,0,0,12275.892,100,3087.95,3517747.1394,70797
"4807",17600,23.8388,0.0339,7e-04,0.0024,0.0011,0.0031,0.0159,0.007,17.8,63110.219,71250.4975,68,0.7474,0.0157,0,0.0012,7,0.0022,17.8177,28,0,634.4,63147,0,0,0,8610.172,96,3150.28,3583302.2673,75099
"4807",17607,22.2823,-1.5226,0.0012,0.0035,0.0011,0.0028,0.0159,0.007,17.8,60425.7724,65211.6872,70,0.8091,0.0164,0,0.0014,0.08,0,17.7984,28,0,639.43,59561,0,0,0,11245.853,98,2928.15,3227134.6546,65246
"4807",17614,22.5644,-1.2405,6e-04,0.0066,0.0011,0.0032,0.0159,0.007,17.8,59402.8302,64487.3361,67,0.7924,0.0158,0,0.0017,19.15,0.0065,17.8803,29,0,612.78,65220,0,0,0,22158.31,96,2947.03,3332416.3341,66498
"4807",17621,22.4146,-1.3904,8e-04,0.0024,0.0011,0.0032,0.0159,0.007,17.8,59399.7781,65335.1764,68,0.7973,0.0158,0,0.0012,5.04,0.0018,17.8416,28,0,565.85,68383,0,0,0,7654.539,96,2875.27,3256347.8703,64448
"4807",17628,24.494,0.6891,9e-04,0.0039,0.0011,0.0041,0.0159,0.007,17.8,59723.3225,77074.3525,67,0.7339,0.0148,0.0029,0.0016,41.98,0.0133,17.975,27,0,642.74,64778,0,0,0,14980.27,94,3149.79,3818613.2725,77151
"4807",17635,22.7689,-0.737,0.0018,0.0034,0.0011,0.003,0.0157,0.008,17.8,64791.5743,68854.0608,62,0.7893,0.0159,0,0.0019,35.94,0.0123,17.9279,27,0,592.22,58787,0,0,0,11150.262,89,2932.77,3324240.9642,66776
"4807",17642,22.9187,-0.5873,9e-04,0.0017,0.0011,0.0031,0.0157,0.008,17.8,65378.4604,68046.3871,62,0.7821,0.0151,0,0.0018,26.13,0.009,17.919,26,0,624.47,69443,0,0,0,5728.534,88,2918.32,3470615.8382,66884
"4807",17649,21.8758,-1.6302,9e-04,0.0017,0.0011,0.0034,0.0157,0.008,17.8,65834.0359,68841.6449,62,0.8357,0.0163,0,0.0018,84.22,0.0285,18.1305,27,0,621.21,64369,0,0,0,5731.239,89,2953.95,3315334.3232,64620
"4807",17656,23.245,-0.261,8e-04,0.0037,0.0011,0.0032,0.0157,0.008,17.8,65487.5512,72644.2376,64,0.7902,0.0157,0,0.0014,155.92,0.0492,18.228,25,0,635.53,77132,0,0,0,13695.911,89,3168.3,3701342.5368,73647
"4807",17663,22.3474,-1.5035,6e-04,0.0036,0.0011,0.0034,0.0151,0.0037,17.8,65488.0843,65782.763,65,0.8084,0.016,0,0.0011,24.55,0.0084,17.9126,28,0,653.23,63774,0,0,0,11911.064,93,2922.09,3305900.0571,65301
"4807",17670,22.1987,-1.6522,8e-04,0.0028,0.0011,0.0044,0.0151,0.0037,17.8,58692.0699,63932.78,64,0.8043,0.0162,5e-04,0.0016,21.53,0.0075,17.8549,28,0,605.85,54243,0,0,0,8787.985,92,2885.17,3186950.1322,64047
"4807",17677,23.7624,-0.0885,9e-04,0.0044,0.0011,0.0036,0.0151,0.0037,17.8,57896.6785,62362.7728,63,0.7541,0.0153,2e-04,0.0015,14.8,0.0056,17.8033,29,0,598.06,66700,0,0,0,13514.398,92,2637.91,3084534.1662,62683
"4807",17684,25.7732,1.9223,0.001,0.0011,0.0011,0.0026,0.0151,0.0037,17.8,60303.9947,55758.7461,61,0.6938,0.0147,3e-04,0.0016,0.27,1e-04,17.8144,28,0,509.88,51595,0,0,0,2977.714,89,2304.02,2801556.4423,59382
"4807",17691,24.1701,-0.4633,0.001,0.0025,0.0011,0.0071,0.0145,0.0105,17.8,58508.0587,69468.645,63,0.7509,0.0161,1e-04,0.0016,106.46,0.0347,18.1499,27,0,645.14,69657,0,0,0,8651.377,90,3067.8,3466631.3213,74149
"4807",17698,22.8813,-1.752,0.0012,0.0039,0.0011,0.0027,0.0145,0.0105,17.8,70112.3172,63809.2484,63,0.7969,0.0159,0,0.0014,25.53,0.0091,18.2344,27,0,610.05,71129,0,0,0,12445.517,90,2801.85,3220881.6835,64110
"4807",17705,23.2372,-1.3962,0.0012,0.0036,0.0011,0.002,0.0145,0.0105,17.8,66551.9258,64523.3669,62,0.7828,0.0156,0,0.0015,10.18,0.0037,18.0454,26,0,559.64,66413,0,0,0,11594.18,88,2737.98,3184330.3014,63623
"4807",17712,22.4466,-2.1868,8e-04,0.0049,0.0011,0.0041,0.0145,0.0105,17.8,66474.714,65781.4966,61,0.8162,0.0165,0,0.0015,73.5,0.0257,18.1654,26,0,548.68,84845,0,0,0,15561.463,87,2855.36,3166788.0309,64093
"4807",17719,27.6145,2.9811,0.002,0.0025,0.0011,0.0031,0.0145,0.0105,17.8,57936.0001,49800.3136,62,0.6833,0.0134,2e-04,0.0012,9.11,0.0044,18.761,22,0,399.78,50897,0,0,0,7395.692,84,2070.51,2918368.3953,57176
"4807",17726,22.7786,-1.8892,5e-04,0.0024,0.0011,0.0026,0.0144,0.0194,17.8,67847.4154,65028.4971,62,0.8018,0.016,1e-04,0.0015,87.29,0.0287,18.0641,27,0,664.62,79681,0,0,0,8393.641,89,3046.68,3477726.7063,69399
"4807",17733,22.4476,-2.2201,0.0012,0.0039,0.0011,0.0024,0.0144,0.0194,17.8,65185.6329,69420.239,66,0.8029,0.0156,0,0.0019,12.26,0.0041,17.9347,26,0,614.07,69634,0,0,0,13679.613,92,3015.33,3488164.6715,67687
"4807",17740,23.1227,-1.5451,7e-04,0.0038,0.0011,0.0037,0.0144,0.0194,17.8,63734.0893,64057.0025,65,0.7822,0.0147,0,0.0018,61.54,0.0211,18.0858,24,0,574.87,65971,0,0,0,13516.449,89,2919.25,3593599.7246,67501
"4807",17747,25.2602,0.5924,0.0013,0.0029,0.0011,0.0024,0.0144,0.0194,17.8,63716.7093,69147.5433,64,0.7129,0.0136,0,0.0015,26.03,0.009,17.8699,23,0,563.91,59019,0,0,0,10951.219,87,2882.84,3823223.3044,72821
"4807",17754,24.2997,-1.3112,8e-04,0.0031,0.0011,0.0026,0.014,0.0293,17.9,64862.0536,72438.0153,68,0.7326,0.0143,0,0.0019,11.14,0.0038,17.8028,25,0,579.65,54578,0,0,0,11411.18,93,2920.74,3634376.0093,70973
"4807",17761,21.8011,-3.8097,0.001,0.0033,0.0011,0.0031,0.014,0.0293,17.9,61436.8553,69172.2086,68,0.831,0.0163,0,0.0022,86.62,0.0272,18.1157,25,0,585.4,68311,0,0,0,11560.151,93,3186.12,3540324.9184,69461
"4807",17768,22.6353,-2.9756,0.0012,0.0034,0.0011,0.0031,0.014,0.0293,17.9,61391.1539,72768.4624,67,0.7956,0.0153,0,0.0019,36.18,0.0119,18.0087,25,0,559.24,63167,0,0,0,12150.868,92,3035.79,3566622.5576,68716
"4807",17775,23.6559,-1.9549,9e-04,0.0041,0.0011,0.0028,0.014,0.0293,17.9,62194.7467,70002.8901,67,0.8118,0.0163,0,0.0017,33.71,0.011,19.2032,26,0,541.12,68262,0,0,0,14785.412,93,3057.46,3605057.6658,72327
"4807",17782,23.761,-0.9489,8e-04,0.0019,0.0011,0.0039,0.0146,0.0169,17.9,67927.4442,61151.2377,68,0.7669,0.0154,1e-04,0.0015,0,0,17.9358,26,0,478.51,61299,0,0,0,5881.862,94,2618.62,3095203.3342,62221
"4807",17789,19.3047,-5.4052,9e-04,0.0036,0.0011,0.0023,0.0146,0.0169,17.9,54466.3821,66341.4696,67,0.9873,0.0199,4e-04,0.0018,438.38,0.1181,19.0592,26,0,622.47,62183,0,0,0,12933.893,93,3712.26,3555962.5577,71664
"4807",17796,22.6199,-2.09,7e-04,0.0032,0.0011,0.0034,0.0146,0.0169,17.9,65623.6108,66741.6592,67,0.8023,0.0164,3e-04,0.0021,43.97,0.0142,18.1481,25,0,557.05,69998,0,0,0,10862.485,92,3093.73,3429495.8113,69980
"4807",17803,23.7789,-0.931,6e-04,0.0023,0.0011,0.004,0.0146,0.0169,17.9,64668.873,73447.822,64,0.7753,0.0157,0,0.0018,51.85,0.0179,18.4356,25,0,531.03,77704,0,0,0,7752.675,89,2897.4,3408839.2364,68897
"4807",17810,24.6937,-0.0162,0.0011,0.0024,0.0011,0.0023,0.0146,0.0169,17.9,65515.6247,69506.2747,62,0.7478,0.0146,1e-04,0.0015,191.43,0.0616,18.4233,25,0,557.1,68390,0,0,0,9630.733,87,3107.96,3936549.8076,76747
"4807",17817,23.2062,-1.1835,9e-04,0.0022,0.0011,0.0036,0.0161,0.0196,17.9,68651.8096,66075.1283,61,0.8006,0.0161,2e-04,0.0015,206.22,0.0684,18.5789,24,0.82,558.77,66967,0,0,0,7825.43,85,3013.94,3483065.9327,69942
"4807",17824,22.8965,-1.4932,0.0012,0.0022,0.0011,0.0028,0.0161,0.0196,17.9,64641.2064,67996.5395,62,0.801,0.0158,1e-04,0.0022,148.54,0.0486,18.3392,27,0,613.51,71390,0,0,0,7772.626,89,3055.71,3557357.3742,69965
"4807",17831,21.891,-2.4987,0.0013,0.0032,0.0011,0.0017,0.0161,0.0196,17.9,65830.257,71510.2786,65,0.8437,0.0165,3e-04,0.0015,142.51,0.0462,18.2459,26,0,595.94,62915,0,0,0,10913.411,91,3085.79,3451525.7902,67551
"4807",17838,22.9818,-1.4079,0.0015,0.0028,0.0011,0.002,0.0161,0.0196,17.9,65809.4888,71034.5347,62,0.792,0.0158,1e-04,9e-04,155.7,0.0508,18.2015,26,0.12,607.01,59433,0,0,0,9947.157,88,3062.9,3527979.2846,70391
"4807",17845,22.273,-6.0262,0.0012,0.004,0.0011,0.002,0.0129,0.0196,17.9,71391.547,70798.3241,63,0.8287,0.0166,0.0012,0.002,246.72,0.0742,18.4571,26,0.38,631.85,65822,0,0,0,14637.703,89,3326.94,3691541.0492,74101
"4807",17852,21.6367,-6.6625,0.0011,0.002,0.0011,0.0023,0.0129,0.0196,17.9,65830.3065,66651.5669,63,0.8494,0.017,1e-04,0.0019,207.61,0.0644,18.3787,26,0,631.48,68599,0,0,0,6942.686,89,3223.09,3484100.2909,69737
"4807",17859,22.8479,-5.4513,0.0017,0.0013,0.0011,0.0029,0.0129,0.0196,17.9,68125.2773,38419.4241,58,0.7782,0.0159,3e-04,0.0015,24.36,0.0134,17.7793,23,0,360.77,43143,0,0,0,2617.739,81,1811.63,2020868.8117,41392
"4807",17866,19.4274,-8.8718,7e-04,0.0028,0.0011,0.0027,0.0129,0.0196,17.9,48117.2627,76886.1844,71,0.9903,0.0195,1e-04,0.0016,638.46,0.1578,19.1715,25,0,633.3,89327,0,0,0,11349.383,96,4044.8,3984092.8824,78580
"4807",17873,22.0037,-6.482,0.0011,0.0025,0.0011,0.0021,0.0131,0.045,17.95,82079.5635,70162.6909,70,0.8571,0.017,0,0.0021,422.56,0.1139,18.7486,25,0.17,592.07,78882,0,0,0,10475.746,95,3709.01,4114694.981,81612
"4807",17880,20.878,-7.6076,0.0011,0.0026,0.0011,0.0028,0.0131,0.045,17.95,72272.324,65122.8504,72,0.8828,0.0171,1e-04,0.0017,260.75,0.0747,18.4305,23,0,488.9,72466,0,0,0,9724.138,95,3492.86,3768515.6579,72924
"4807",17887,21.4933,-6.9924,0.001,0.0047,0.0011,0.0027,0.0131,0.045,17.95,68746.9696,54222.6992,67,0.8436,0.0169,0,0.0022,109.31,0.0367,18.1323,20,0,423.85,82432,0,0,0,14927.728,87,2976.6,3196756.9536,63977
"4807",17894,21.8508,-6.6349,9e-04,0.0026,0.0011,0.0021,0.0131,0.045,17.95,47119.2113,36571.4554,54,0.8066,0.0169,0,0.0014,0,0,17.6253,19,0,261.09,43690,0,0,0,4281.817,73,1602.46,1671938.5983,35015
"4807",17901,24.2617,-4.2239,7e-04,0.0013,0.0011,0.0041,0.0131,0.045,17.95,29125.4069,65724.4891,72,0.7394,0.0149,0,0.0016,1.03,4e-04,17.9383,22,0,463.73,59329,0,0,0,4152.061,94,2656.57,3192712.1967,64453
"4807",17908,22.5422,-5.9434,0.0011,0.0021,0.0011,0.0053,0.0131,0.045,17.95,65324.9589,87560.5435,73,0.8301,0.0161,2e-04,0.0018,337.99,0.0888,18.5515,23,1.35,622.33,64852,0,0,0,9304.149,96,3806.19,4432813.6194,85800
